"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Total Rain (mm)","Relative Pressure (hPa)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°C)","Indoor Humidity (%)","Outdoor Battery","Absolute Pressure (hPa)","CO2 battery","Indoor Feels Like (°C)","Indoor Dew Point (°C)"
2024-09-30T23:05:00-05:00,2024-09-30 23:05:00,12.3,12.3,8.4,1.8,1.8,18.4,259,0,0.5,2.3,7.1,695.2,1014.4,77,0,0,13.8,63,1,719.4,1,13.8,6.8
2024-09-30T23:00:00-05:00,2024-09-30 23:00:00,12.5,12.5,8.6,1.1,1.8,18.4,273,0,0.5,2.3,7.1,695.2,1014.3,77,0,0,13.8,63,1,719.3,1,13.8,6.8
2024-09-30T22:55:00-05:00,2024-09-30 22:55:00,12.7,12.7,8.6,4.3,9.4,18.4,76,0,0.5,2.3,7.1,695.2,1014.4,76,0,0,13.8,63,1,719.4,1,13.8,6.8
2024-09-30T22:50:00-05:00,2024-09-30 22:50:00,12.8,12.8,8.7,4.7,7.2,18.4,243,0,0.5,2.3,7.1,695.2,1014.4,76,0,0,14,63,1,719.4,1,14,7.1
2024-09-30T22:45:00-05:00,2024-09-30 22:45:00,12.6,12.6,8.5,2.9,3.6,7.2,250,0,0.5,2.3,7.1,695.2,1014.3,76,0,0,14.1,63,1,719.3,1,14.1,7.2
2024-09-30T22:40:00-05:00,2024-09-30 22:40:00,12.5,12.5,8.6,2.9,3.6,7.2,225,0,0.5,2.3,7.1,695.2,1014.3,77,0,0,14.3,63,1,719.3,1,14.3,7.3
2024-09-30T22:35:00-05:00,2024-09-30 22:35:00,12.3,12.3,8.7,0.4,1.8,5.4,256,0,0.5,2.3,7.1,695.2,1014.5,79,0,0,14.4,64,1,719.5,1,14.4,7.7
2024-09-30T22:30:00-05:00,2024-09-30 22:30:00,11.3,11.3,8.8,1.1,1.8,5.4,241,0,0.5,2.3,7.1,695.2,1014.5,85,0,0,14.5,66,1,719.5,1,14.5,8.2
2024-09-30T22:25:00-05:00,2024-09-30 22:25:00,11.3,11.3,9.4,0,0,5.4,258,0,0.5,2.3,7.1,695.2,1014.5,88,0,0,14.5,66,1,719.5,1,14.5,8.2
2024-09-30T22:20:00-05:00,2024-09-30 22:20:00,10.9,10.9,8.6,2.2,3.6,5.4,82,0,0.5,2.3,7.1,695.2,1014.4,86,0,0,14.5,67,1,719.4,1,14.5,8.4
2024-09-30T22:15:00-05:00,2024-09-30 22:15:00,10.8,10.8,9.4,0,0,5.4,233,0,0.5,2.3,7.1,695.2,1014.4,91,0,0,14.5,67,1,719.4,1,14.5,8.4
2024-09-30T22:10:00-05:00,2024-09-30 22:10:00,10.8,10.8,9.5,0,0,5.4,233,0,0.5,2.3,7.1,695.2,1014.5,92,0,0,14.6,67,1,719.5,1,14.6,8.6
2024-09-30T22:05:00-05:00,2024-09-30 22:05:00,10.7,10.7,9.5,0,0,5.4,233,0,0.5,2.3,7.1,695.2,1014.5,92,0,0,14.8,66,1,719.5,1,14.8,8.5
2024-09-30T22:00:00-05:00,2024-09-30 22:00:00,10.5,10.5,9.3,0,0,5.4,233,0,0.5,2.3,7.1,695.2,1014.6,92,0,0,14.8,67,1,719.6,1,14.8,8.7
2024-09-30T21:55:00-05:00,2024-09-30 21:55:00,10.6,10.6,9.7,0,0,5.4,233,0,0.5,2.3,7.1,695.2,1014.5,94,0,0,14.7,67,1,719.5,1,14.7,8.7
2024-09-30T21:50:00-05:00,2024-09-30 21:50:00,10.6,10.6,9.7,0,0,5.4,232,0,0.5,2.3,7.1,695.2,1014.5,94,0,0,14.8,67,1,719.5,1,14.8,8.7
2024-09-30T21:45:00-05:00,2024-09-30 21:45:00,11.1,11.1,10,0,0,5.4,231,0,0.5,2.3,7.1,695.2,1014.2,93,0,0,14.8,66,1,719.2,1,14.8,8.5
2024-09-30T21:40:00-05:00,2024-09-30 21:40:00,11.3,11.3,9.5,1.8,1.8,5.4,181,0,0.5,2.3,7.1,695.2,1014.3,89,0,0,14.9,66,1,719.3,1,14.9,8.6
2024-09-30T21:35:00-05:00,2024-09-30 21:35:00,11.3,11.3,9,4.7,5.4,5.4,262,0,0.5,2.3,7.1,695.2,1014.3,86,0,0,15,66,1,719.3,1,15,8.7
2024-09-30T21:30:00-05:00,2024-09-30 21:30:00,11.5,11.5,9.2,4.3,5.4,5.4,244,0,0.5,2.3,7.1,695.2,1014.1,86,0,0,15,66,1,719.1,1,15,8.7
2024-09-30T21:25:00-05:00,2024-09-30 21:25:00,11.3,11.3,9.5,0,0,5.4,256,0,0.5,2.3,7.1,695.2,1014.2,89,0,0,14.9,67,1,719.2,1,14.9,8.8
2024-09-30T21:20:00-05:00,2024-09-30 21:20:00,11.3,11.3,9.5,0,0,5.4,237,0,0.5,2.3,7.1,695.2,1014,89,0,0,14.9,66,1,719,1,14.9,8.6
2024-09-30T21:15:00-05:00,2024-09-30 21:15:00,11.2,11.2,9.5,0,0,5.4,237,0,0.5,2.3,7.1,695.2,1013.9,89,0,0,15,66,1,718.9,1,15,8.7
2024-09-30T21:10:00-05:00,2024-09-30 21:10:00,11.1,11.1,9.5,0,0,5.4,237,0,0.5,2.3,7.1,695.2,1013.9,90,0,0,15.1,67,1,718.9,1,15.1,9
2024-09-30T21:05:00-05:00,2024-09-30 21:05:00,11.1,11.1,9.9,0,0,5.4,237,0,0.5,2.3,7.1,695.2,1013.8,92,0,0,15,67,1,718.8,1,15,8.9
2024-09-30T21:00:00-05:00,2024-09-30 21:00:00,11,11,9.7,0,0,5.4,237,0,0.5,2.3,7.1,695.2,1013.8,92,0,0,15,67,1,718.8,1,15,8.9
2024-09-30T20:55:00-05:00,2024-09-30 20:55:00,11,11,9.9,0,0,5.4,237,0,0.5,2.3,7.1,695.2,1013.9,93,0,0,15,68,1,718.9,1,15,9.2
2024-09-30T20:50:00-05:00,2024-09-30 20:50:00,11,11,10.1,0,0,5.4,237,0,0.5,2.3,7.1,695.2,1014,94,0,0,14.9,68,1,719,1,14.9,9.1
2024-09-30T20:45:00-05:00,2024-09-30 20:45:00,11,11,10.1,0,0,5.4,237,0,0.5,2.3,7.1,695.2,1013.8,94,0,0,14.8,68,1,718.8,1,14.8,8.9
2024-09-30T20:40:00-05:00,2024-09-30 20:40:00,11.1,11.1,10.3,0,0,5.4,237,0,0.5,2.3,7.1,695.2,1013.6,95,0,0,14.8,68,1,718.6,1,14.8,8.9
2024-09-30T20:35:00-05:00,2024-09-30 20:35:00,11.1,11.1,10.2,0,0,5.4,237,0,0.5,2.3,7.1,695.2,1013.5,94,0,0,14.9,68,1,718.5,1,14.9,9.1
2024-09-30T20:30:00-05:00,2024-09-30 20:30:00,11,11,10.1,0,0,5.4,238,0,0.5,2.3,7.1,695.2,1013.6,94,0,0,14.8,69,1,718.6,1,14.8,9.2
2024-09-30T20:25:00-05:00,2024-09-30 20:25:00,10.7,10.7,10,4.7,5.4,5.4,77,0,0.5,2.3,7.1,695.2,1013.7,95,0,0,14.6,69,1,718.7,1,14.6,9
2024-09-30T20:20:00-05:00,2024-09-30 20:20:00,10.8,10.8,10.5,0,0,3.6,246,0,0.5,2.3,7.1,695.2,1013.5,98,0,0,14.6,70,1,718.5,1,14.6,9.2
2024-09-30T20:15:00-05:00,2024-09-30 20:15:00,10.7,10.7,10.4,0,0,3.6,247,0,0.5,2.3,7.1,695.2,1013.6,98,0,0,14.4,70,1,718.6,1,14.4,9
2024-09-30T20:11:00-05:00,2024-09-30 20:11:00,10.6,10.6,10.5,1.4,1.8,1.8,65,0,0.5,2.3,7.1,695.2,1013.5,99,0,0,14.4,70,1,718.5,1,14.4,9
2024-09-30T15:05:00-05:00,2024-09-30 15:05:00,10.8,10.8,10.5,2.9,3.6,18.4,246,0,0.5,2.3,7.1,695.2,1010.9,98,0,87.5,16.7,64,1,717.2,1,16.7,9.9
2024-09-30T15:00:00-05:00,2024-09-30 15:00:00,10.7,10.7,10.4,0.7,1.8,18.4,233,0,0.5,2.3,7.1,695.2,1010.9,98,0,73.4,16.7,64,1,717.2,1,16.7,9.9
2024-09-30T14:55:00-05:00,2024-09-30 14:55:00,10.8,10.8,10.5,4,5.4,18.4,248,0,0.5,2.3,7.1,695.2,1010.9,98,0,57.8,16.7,64,1,717.2,1,16.7,9.9
2024-09-30T14:50:00-05:00,2024-09-30 14:50:00,10.8,10.8,10.5,0.7,1.8,18.4,235,0,0.5,2.3,7.1,695.2,1011,98,0,39.7,16.8,64,1,717.3,1,16.8,9.9
2024-09-30T14:45:00-05:00,2024-09-30 14:45:00,10.8,10.8,10.5,10.8,13,18.4,252,0,0.5,2.3,7.1,695.2,1011.1,98,0,44.5,16.9,64,1,717.4,1,16.9,10.1
2024-09-30T14:40:00-05:00,2024-09-30 14:40:00,11,11,10.7,4.3,9.4,16.6,213,0,0.5,2.3,7.1,695.2,1011,98,0,68.2,16.9,65,1,717.3,1,16.9,10.3
2024-09-30T14:35:00-05:00,2024-09-30 14:35:00,11.2,11.2,10.8,5,5.4,16.6,229,0,0.5,2.3,7.1,695.2,1011.3,97,0,82.7,16.9,65,1,717.6,1,16.9,10.3
2024-09-30T14:30:00-05:00,2024-09-30 14:30:00,11.4,11.4,10.9,2.2,5.4,16.6,218,0,0.5,2.3,7.1,695.2,1011.4,97,0,73,17,65,1,717.7,1,17,10.4
2024-09-30T14:25:00-05:00,2024-09-30 14:25:00,11.8,11.8,11,7.2,9.4,16.6,236,0,0.5,2.3,7.1,695.2,1011.4,95,1,102.8,17,65,1,717.7,1,17,10.4
2024-09-30T14:20:00-05:00,2024-09-30 14:20:00,12.2,12.2,11.4,6.8,11.2,16.6,249,0,0.5,2.3,7.1,695.2,1011.3,95,1,153.8,17,65,1,717.6,1,17,10.4
2024-09-30T14:15:00-05:00,2024-09-30 14:15:00,11.9,11.9,11.4,4.7,7.2,16.6,234,0,0.5,2.3,7.1,695.2,1011.3,97,1,182.9,17.1,65,1,717.6,1,17.1,10.5
2024-09-30T14:10:00-05:00,2024-09-30 14:10:00,11.8,11.8,11.5,3.2,5.4,16.6,249,0,0.5,2.3,7.1,695.2,1011.6,98,2,276.1,17,65,1,717.9,1,17,10.4
2024-09-30T14:05:00-05:00,2024-09-30 14:05:00,11.6,11.6,11.3,5,7.2,16.6,256,0,0.5,2.3,7.1,695.2,1011.6,98,2,264.9,17,65,1,717.9,1,17,10.4
2024-09-30T14:00:00-05:00,2024-09-30 14:00:00,11.8,11.8,11.5,2.2,3.6,16.6,239,0,0.5,2.3,7.1,695.2,1011.5,98,1,164.8,17,65,1,717.8,1,17,10.4
2024-09-30T13:55:00-05:00,2024-09-30 13:55:00,11.7,11.7,11.4,0,0,16.6,238,0,0.5,2.3,7.1,695.2,1011.4,98,1,156.2,17,65,1,717.7,1,17,10.4
2024-09-30T13:50:00-05:00,2024-09-30 13:50:00,11.9,11.9,11.7,2.5,3.6,16.6,263,0,0.5,2.3,7.1,695.2,1011.5,99,1,118.1,16.9,66,1,717.8,1,16.9,10.5
2024-09-30T13:45:00-05:00,2024-09-30 13:45:00,11.8,11.8,11.5,2.5,3.6,16.6,257,0,0.5,2.3,7.1,695.2,1011.7,98,1,130.5,16.9,66,1,718,1,16.9,10.5
2024-09-30T13:40:00-05:00,2024-09-30 13:40:00,12,12,11.8,0,0,16.6,255,0,0.5,2.3,7.1,695.2,1011.8,99,1,147.1,16.8,66,1,718.1,1,16.8,10.4
2024-09-30T13:35:00-05:00,2024-09-30 13:35:00,11.8,11.8,11.5,1.4,1.8,16.6,242,0,0.5,2.3,7.1,695.2,1011.7,98,1,123.8,16.8,66,1,718,1,16.8,10.4
2024-09-30T13:30:00-05:00,2024-09-30 13:30:00,11.5,11.5,11.3,2.2,3.6,16.6,266,0,0.5,2.3,7.1,695.2,1011.9,99,1,146.6,16.7,66,1,718.2,1,16.7,10.3
2024-09-30T13:25:00-05:00,2024-09-30 13:25:00,11.4,11.4,11.2,1.1,3.6,16.6,260,0,0.5,2.3,7.1,695.2,1011.9,99,1,129.8,16.8,66,1,718.2,1,16.8,10.4
2024-09-30T13:20:00-05:00,2024-09-30 13:20:00,11.4,11.4,11.1,4.7,7.2,16.6,252,0,0.5,2.3,7.1,695.2,1011.8,98,1,165.6,16.8,66,1,718.1,1,16.8,10.4
2024-09-30T13:15:00-05:00,2024-09-30 13:15:00,11.5,11.5,11.3,4.7,5.4,16.6,255,0,0.5,2.3,7.1,695.2,1012.1,99,1,108.5,16.8,66,1,718.4,1,16.8,10.4
2024-09-30T13:10:00-05:00,2024-09-30 13:10:00,11.5,11.5,11.2,4,5.4,16.6,252,0,0.5,2.3,7.1,695.2,1012,98,0,86.7,16.8,65,1,718.3,1,16.8,10.2
2024-09-30T13:05:00-05:00,2024-09-30 13:05:00,11.5,11.5,11.2,3.2,3.6,16.6,247,0,0.5,2.3,7.1,695.2,1012.1,98,1,129.6,16.9,65,1,718.4,1,16.9,10.3
2024-09-30T13:00:00-05:00,2024-09-30 13:00:00,11.5,11.5,11.2,5,7.2,16.6,247,0,0.5,2.3,7.1,695.2,1012,98,1,146.2,16.9,65,1,718.3,1,16.9,10.3
2024-09-30T12:55:00-05:00,2024-09-30 12:55:00,11.6,11.6,11.2,2.9,5.4,16.6,229,0,0.5,2.3,7.1,695.2,1012.3,97,0,90.7,17,65,1,718.6,1,17,10.4
2024-09-30T12:50:00-05:00,2024-09-30 12:50:00,11.7,11.7,11.3,4,5.4,16.6,211,0,0.5,2.3,7.1,695.2,1012,97,0,95,17.1,64,1,718.3,1,17.1,10.2
2024-09-30T12:45:00-05:00,2024-09-30 12:45:00,12,12,11.4,6.5,7.2,16.6,248,0,0.5,2.3,7.1,695.2,1012.2,96,0,71.3,17.2,64,1,718.5,1,17.2,10.3
2024-09-30T12:40:00-05:00,2024-09-30 12:40:00,12.8,12.8,11.7,6.1,7.2,16.6,224,0,0.5,2.3,7.1,695.2,1012.4,93,0,98.7,17.3,64,1,718.7,1,17.3,10.4
2024-09-30T12:35:00-05:00,2024-09-30 12:35:00,13.4,13.4,11.9,5,5.4,16.6,224,0,0.5,2.3,7.1,695.2,1012.5,91,1,156.9,17.3,64,1,718.8,1,17.3,10.4
2024-09-30T12:30:00-05:00,2024-09-30 12:30:00,13.4,13.4,11.9,3.2,3.6,16.6,248,0,0.5,2.3,7.1,695.2,1012.3,91,2,270.5,17.3,63,1,718.6,1,17.3,10.2
2024-09-30T12:25:00-05:00,2024-09-30 12:25:00,13.5,13.5,11.9,4,5.4,16.6,245,0,0.5,2.3,7.1,695.2,1012.3,90,2,231.6,17.3,63,1,718.6,1,17.3,10.2
2024-09-30T12:20:00-05:00,2024-09-30 12:20:00,13.9,13.9,11.9,5.4,7.2,16.6,267,0,0.5,2.3,7.1,695.2,1012.2,88,2,273.5,17.3,63,1,718.5,1,17.3,10.2
2024-09-30T12:15:00-05:00,2024-09-30 12:15:00,13.7,13.7,11.6,9,11.2,16.6,247,0,0.5,2.3,7.1,695.2,1012.4,87,2,285.9,17.3,63,1,718.7,1,17.3,10.2
2024-09-30T12:10:00-05:00,2024-09-30 12:10:00,13.8,13.8,11.5,9.4,11.2,16.6,246,0,0.5,2.3,7.1,695.2,1012.4,86,2,296.3,17.3,63,1,718.7,1,17.3,10.2
2024-09-30T12:05:00-05:00,2024-09-30 12:05:00,13.9,13.9,11.6,6.5,9.4,16.6,240,0,0.5,2.3,7.1,695.2,1012.5,86,3,352.9,17.2,63,1,718.8,1,17.2,10.1
2024-09-30T12:01:00-05:00,2024-09-30 12:01:00,14.1,14.1,12,5.4,7.2,16.6,248,0,0.5,2.3,7.1,695.2,1012.6,87,2,286.1,17.2,63,1,718.9,1,17.2,10.1
2024-09-30T11:55:00-05:00,2024-09-30 11:55:00,14.5,14.5,12,7.9,9.4,16.6,257,0,0.5,2.3,7.1,695.2,1012.6,85,3,310.8,17.1,63,1,718.9,1,17.1,10
2024-09-30T11:50:00-05:00,2024-09-30 11:50:00,14.6,14.6,11.6,7.9,9.4,16.6,254,0,0.5,2.3,7.1,695.2,1012.6,82,3,382.1,17,63,1,718.9,1,17,9.9
2024-09-30T11:45:00-05:00,2024-09-30 11:45:00,15.2,15.2,11.6,7.6,11.2,16.6,202,0,0.5,2.3,7.1,695.2,1012.6,79,4,440.2,16.9,64,1,718.9,1,16.9,10.1
2024-09-30T11:40:00-05:00,2024-09-30 11:40:00,14.9,14.9,11.5,7.6,11.2,16.6,246,0,0.5,2.3,7.1,695.2,1012.5,80,5,543.8,16.7,64,1,718.8,1,16.7,9.9
2024-09-30T11:35:00-05:00,2024-09-30 11:35:00,15.2,15.2,11.4,4.7,11.2,13,262,0,0.5,2.3,7.1,695.2,1012.7,78,5,599.8,16.5,64,1,719,1,16.5,9.7
2024-09-30T11:30:00-05:00,2024-09-30 11:30:00,14.6,14.6,11,7.2,9.4,13,249,0,0.5,2.3,7.1,695.2,1012.7,79,3,365.7,16.5,64,1,719,1,16.5,9.7
2024-09-30T11:25:00-05:00,2024-09-30 11:25:00,14.8,14.8,11.4,9,11.2,13,247,0,0.5,2.3,7.1,695.2,1012.7,80,3,331.3,16.6,64,1,719,1,16.6,9.8
2024-09-30T11:20:00-05:00,2024-09-30 11:20:00,15.5,15.5,11.9,5.4,9.4,13,235,0,0.5,2.3,7.1,695.2,1012.7,79,3,356.9,16.5,64,1,719,1,16.5,9.7
2024-09-30T11:15:00-05:00,2024-09-30 11:15:00,15.1,15.1,11.1,5.8,7.2,13,239,0,0.5,2.3,7.1,695.2,1012.8,77,11,1144,16.3,65,1,719.1,1,16.3,9.7
2024-09-30T11:10:00-05:00,2024-09-30 11:10:00,14.6,14.6,11.2,4,5.4,13,240,0,0.5,2.3,7.1,695.2,1012.7,80,4,501.5,16.2,65,1,719,1,16.2,9.6
2024-09-30T11:05:00-05:00,2024-09-30 11:05:00,14.7,14.7,11.1,4.7,5.4,13,254,0,0.5,2.3,7.1,695.2,1012.9,79,2,298.5,16.2,65,1,719.2,1,16.2,9.6
2024-09-30T11:00:00-05:00,2024-09-30 11:00:00,15.1,15.1,11.7,3.6,3.6,13,216,0,0.5,2.3,7.1,695.2,1012.8,80,3,373.6,16.1,66,1,719.1,1,16.1,9.8
2024-09-30T10:55:00-05:00,2024-09-30 10:55:00,15,15,11.6,2.2,3.6,11.2,233,0,0.5,2.3,7.1,695.2,1012.9,80,11,1192.1,16,66,1,719.2,1,16,9.7
2024-09-30T10:50:00-05:00,2024-09-30 10:50:00,14.9,14.9,10.9,2.9,3.6,11.2,225,0,0.5,2.3,7.1,695.2,1013,77,4,440.2,15.9,67,1,719.3,1,15.9,9.8
2024-09-30T10:45:00-05:00,2024-09-30 10:45:00,14.9,14.9,11.7,5.4,7.2,11.2,254,0,0.5,2.3,7.1,695.2,1013.1,81,4,476.5,15.7,67,1,719.4,1,15.7,9.6
2024-09-30T10:40:00-05:00,2024-09-30 10:40:00,14.6,14.6,11.4,4.7,5.4,11.2,311,0,0.5,2.3,7.1,695.2,1013.1,81,4,464.2,15.5,68,1,719.4,1,15.5,9.6
2024-09-30T10:35:00-05:00,2024-09-30 10:35:00,14.9,14.9,11.7,3.6,5.4,9.4,236,0,0.5,2.3,7.1,695.2,1013,81,3,362.4,15.4,68,1,719.3,1,15.4,9.5
2024-09-30T10:30:00-05:00,2024-09-30 10:30:00,15.2,15.2,11,3.6,5.4,9.4,238,0,0.5,2.3,7.1,695.2,1013,76,5,521.9,15.1,69,1,719.3,1,15.1,9.4
2024-09-30T10:25:00-05:00,2024-09-30 10:25:00,15,15,11,3.2,5.4,9.4,217,0,0.5,2.3,7.1,695.2,1013.2,77,2,291.1,14.8,70,1,719.5,1,14.8,9.3
2024-09-30T10:20:00-05:00,2024-09-30 10:20:00,14.9,14.9,10.9,3.2,3.6,7.2,237,0,0.5,2.3,7.1,695.2,1013.2,77,3,340.3,14.5,70,1,719.5,1,14.5,9.1
2024-09-30T10:15:00-05:00,2024-09-30 10:15:00,15.2,15.2,11.2,3.2,5.4,5.4,218,0,0.5,2.3,7.1,695.2,1013.2,77,4,470.5,14.1,71,1,719.5,1,14.1,8.9
2024-09-30T10:13:00-05:00,2024-09-30 10:13:00,15.1,15.1,10.9,3.2,3.6,5.4,226,0,0.5,2.3,7.1,695.2,1013.3,76,5,563,13.9,71,1,719.6,1,13.9,8.7
2024-09-30T05:00:00-05:00,2024-09-30 05:00:00,9.1,9.1,8.4,0,0,5.4,263,0,0.5,2.3,7.1,695.2,1012.3,95,0,0,12.2,69,1,717.8,1,12.2,6.7
2024-09-30T04:55:00-05:00,2024-09-30 04:55:00,9.1,9.1,8.4,0,0,5.4,263,0,0.5,2.3,7.1,695.2,1012.3,95,0,0,12.2,68,1,717.8,1,12.2,6.5
2024-09-30T04:50:00-05:00,2024-09-30 04:50:00,9.1,9.1,8.4,0,0,5.4,263,0,0.5,2.3,7.1,695.2,1012.4,95,0,0,12.2,68,1,717.9,1,12.2,6.5
2024-09-30T04:45:00-05:00,2024-09-30 04:45:00,9.1,9.1,8.4,0,0,5.4,263,0,0.5,2.3,7.1,695.2,1012.3,95,0,0,12.2,68,1,717.8,1,12.2,6.5
2024-09-30T04:40:00-05:00,2024-09-30 04:40:00,9.1,9.1,8.4,0,0,5.4,263,0,0.5,2.3,7.1,695.2,1012.4,95,0,0,12.3,68,1,717.9,1,12.3,6.6
2024-09-30T04:35:00-05:00,2024-09-30 04:35:00,9.1,9.1,8.4,0,0,5.4,263,0,0.5,2.3,7.1,695.2,1012.3,95,0,0,12.3,68,1,717.8,1,12.3,6.6
2024-09-30T04:30:00-05:00,2024-09-30 04:30:00,9.2,9.2,8.5,0,0,5.4,264,0,0.5,2.3,7.1,695.2,1012.4,95,0,0,12.3,68,1,717.9,1,12.3,6.6
2024-09-30T04:25:00-05:00,2024-09-30 04:25:00,9.1,9.1,8.4,1.8,1.8,5.4,264,0,0.5,2.3,7.1,695.2,1012.1,95,0,0,12.3,68,1,717.6,1,12.3,6.6
2024-09-30T04:20:00-05:00,2024-09-30 04:20:00,9,9,8.4,0,0,5.4,257,0,0.5,2.3,7.1,695.2,1012.2,96,0,0,12.4,68,1,717.7,1,12.4,6.7
2024-09-30T04:15:00-05:00,2024-09-30 04:15:00,9,9,8.4,0.4,1.8,5.4,268,0,0.5,2.3,7.1,695.2,1012,96,0,0,12.3,68,1,717.5,1,12.3,6.6
2024-09-30T04:10:00-05:00,2024-09-30 04:10:00,9,9,8.5,0,0,5.4,260,0,0.5,2.3,7.1,695.2,1012,97,0,0,12.3,69,1,717.5,1,12.3,6.8
2024-09-30T04:05:00-05:00,2024-09-30 04:05:00,9,9,8.5,0,0,5.4,260,0,0.5,2.3,7.1,695.2,1012,97,0,0,12.2,69,1,717.5,1,12.2,6.7
2024-09-30T04:00:00-05:00,2024-09-30 04:00:00,9,9,8.5,0,0,5.4,260,0,0.5,2.3,7.1,695.2,1012,97,0,0,12.4,68,1,717.5,1,12.4,6.7
2024-09-30T03:55:00-05:00,2024-09-30 03:55:00,9.1,9.1,8.7,0,0,5.4,260,0,0.5,2.3,7.1,695.2,1012.1,97,0,0,12.4,68,1,717.6,1,12.4,6.7
2024-09-30T03:50:00-05:00,2024-09-30 03:50:00,9.1,9.1,8.7,0,0,5.4,260,0,0.5,2.3,7.1,695.2,1012,97,0,0,12.4,68,1,717.5,1,12.4,6.7
2024-09-30T03:45:00-05:00,2024-09-30 03:45:00,9.1,9.1,8.7,0,0,5.4,260,0,0.5,2.3,7.1,695.2,1012.2,97,0,0,12.4,68,1,717.7,1,12.4,6.7
2024-09-30T03:40:00-05:00,2024-09-30 03:40:00,9.1,9.1,8.7,0,0,5.4,260,0,0.5,2.3,7.1,695.2,1012.1,97,0,0,12.4,68,1,717.6,1,12.4,6.7
2024-09-30T03:35:00-05:00,2024-09-30 03:35:00,9,9,8.5,0,0,5.4,260,0,0.5,2.3,7.1,695.2,1011.9,97,0,0,12.4,68,1,717.4,1,12.4,6.7
2024-09-30T03:30:00-05:00,2024-09-30 03:30:00,9.1,9.1,8.7,0,0,5.4,260,0,0.5,2.3,7.1,695.2,1012.2,97,0,0,12.3,69,1,717.7,1,12.3,6.8
2024-09-30T03:25:00-05:00,2024-09-30 03:25:00,9.1,9.1,8.7,0,0,5.4,260,0,0.5,2.3,7.1,695.2,1012.1,97,0,0,12.2,69,1,717.6,1,12.2,6.7
2024-09-30T03:20:00-05:00,2024-09-30 03:20:00,9,9,8.5,0,0,5.4,260,0,0.5,2.3,7.1,695.2,1012.2,97,0,0,12.3,69,1,717.7,1,12.3,6.8
2024-09-30T03:15:00-05:00,2024-09-30 03:15:00,9,9,8.4,0,0,5.4,260,0,0.5,2.3,7.1,695.2,1012,96,0,0,12.5,68,1,717.5,1,12.5,6.8
