"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Total Rain (mm)","Relative Pressure (hPa)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°C)","Indoor Humidity (%)","Outdoor Battery","Absolute Pressure (hPa)","CO2 battery","Indoor Feels Like (°C)","Indoor Dew Point (°C)"
2024-08-31T21:50:00-05:00,2024-08-31 21:50:00,12.3,12.3,3.5,5.4,7.2,46.1,161,0,0,0,3.3,688.1,1012.6,55,0,0,15.2,40,1,719.6,1,15.2,1.7
2024-08-31T21:45:00-05:00,2024-08-31 21:45:00,12.3,12.3,3.5,5.4,7.2,46.1,217,0,0,0,3.3,688.1,1012.3,55,0,0,15.2,41,1,719.3,1,15.2,2.1
2024-08-31T21:40:00-05:00,2024-08-31 21:40:00,12.3,12.3,3.5,3.2,5.4,46.1,247,0,0,0,3.3,688.1,1012.5,55,0,0,15.2,41,1,719.5,1,15.2,2.1
2024-08-31T21:35:00-05:00,2024-08-31 21:35:00,12.3,12.3,3.8,3.6,5.4,46.1,223,0,0,0,3.3,688.1,1012.5,56,0,0,15.2,41,1,719.5,1,15.2,2.1
2024-08-31T21:30:00-05:00,2024-08-31 21:30:00,12.5,12.5,4,5.4,9.4,46.1,225,0,0,0,3.3,688.1,1012.7,56,0,0,15.3,41,1,719.7,1,15.3,2.1
2024-08-31T21:25:00-05:00,2024-08-31 21:25:00,12.7,12.7,3.9,7.2,9.4,46.1,117,0,0,0,3.3,688.1,1012.4,55,0,0,15.5,40,1,719.4,1,15.5,1.9
2024-08-31T21:20:00-05:00,2024-08-31 21:20:00,12.8,12.8,4,3.6,5.4,46.1,206,0,0,0,3.3,688.1,1012.5,55,0,0,15.6,40,1,719.5,1,15.6,2.1
2024-08-31T21:15:00-05:00,2024-08-31 21:15:00,13,13,3.6,4,5.4,46.1,257,0,0,0,3.3,688.1,1012.6,53,0,0,15.7,40,1,719.6,1,15.7,2.2
2024-08-31T21:10:00-05:00,2024-08-31 21:10:00,12.9,12.9,3.8,2.2,5.4,46.1,247,0,0,0,3.3,688.1,1012.4,54,0,0,15.7,40,1,719.4,1,15.7,2.2
2024-08-31T21:05:00-05:00,2024-08-31 21:05:00,13,13,3.9,5.4,7.2,46.1,307,0,0,0,3.3,688.1,1012.1,54,0,0,15.7,40,1,719.1,1,15.7,2.2
2024-08-31T21:00:00-05:00,2024-08-31 21:00:00,12.9,12.9,3.8,11.5,20.2,46.1,71,0,0,0,3.3,688.1,1012.2,54,0,0,15.8,40,1,719.2,1,15.8,2.2
2024-08-31T20:55:00-05:00,2024-08-31 20:55:00,12.9,12.9,4.1,6.1,9.4,46.1,237,0,0,0,3.3,688.1,1012.1,55,0,0,15.8,40,1,719.1,1,15.8,2.2
2024-08-31T20:50:00-05:00,2024-08-31 20:50:00,13,13,4.2,3.6,5.4,46.1,100,0,0,0,3.3,688.1,1012,55,0,0,15.8,40,1,719,1,15.8,2.2
2024-08-31T20:45:00-05:00,2024-08-31 20:45:00,13,13,4.2,6.1,9.4,46.1,271,0,0,0,3.3,688.1,1012,55,0,0,15.9,40,1,719,1,15.9,2.3
2024-08-31T20:40:00-05:00,2024-08-31 20:40:00,12.8,12.8,4.2,4.7,7.2,46.1,256,0,0,0,3.3,688.1,1012,56,0,0,15.9,40,1,719,1,15.9,2.3
2024-08-31T20:35:00-05:00,2024-08-31 20:35:00,12.9,12.9,4.1,4.7,9.4,46.1,33,0,0,0,3.3,688.1,1011.8,55,0,0,15.9,40,1,718.8,1,15.9,2.3
2024-08-31T20:30:00-05:00,2024-08-31 20:30:00,12.9,12.9,4.1,4,5.4,46.1,271,0,0,0,3.3,688.1,1011.8,55,0,0,16,40,1,718.8,1,16,2.4
2024-08-31T20:25:00-05:00,2024-08-31 20:25:00,13,13,4.2,4,5.4,46.1,259,0,0,0,3.3,688.1,1011.7,55,0,0,16.1,40,1,718.7,1,16.1,2.5
2024-08-31T20:20:00-05:00,2024-08-31 20:20:00,12.9,12.9,4.1,4.7,7.2,46.1,257,0,0,0,3.3,688.1,1011.5,55,0,0,16.1,39,1,718.5,1,16.1,2.2
2024-08-31T20:15:00-05:00,2024-08-31 20:15:00,12.9,12.9,3.8,4.3,5.4,46.1,321,0,0,0,3.3,688.1,1011.6,54,0,0,16.1,39,1,718.6,1,16.1,2.2
2024-08-31T20:10:00-05:00,2024-08-31 20:10:00,12.8,12.8,3.7,5.8,7.2,46.1,218,0,0,0,3.3,688.1,1011.6,54,0,0,16.2,39,1,718.6,1,16.2,2.2
2024-08-31T20:05:00-05:00,2024-08-31 20:05:00,12.7,12.7,3.7,5,7.2,46.1,267,0,0,0,3.3,688.1,1011.7,54,0,0,16.3,39,1,718.7,1,16.3,2.3
2024-08-31T20:00:00-05:00,2024-08-31 20:00:00,12.9,12.9,3.8,4,5.4,46.1,266,0,0,0,3.3,688.1,1011.8,54,0,0,16.5,39,1,718.8,1,16.5,2.5
2024-08-31T19:55:00-05:00,2024-08-31 19:55:00,12.9,12.9,3.8,9.4,16.6,46.1,124,0,0,0,3.3,688.1,1011.7,54,0,0,16.5,38,1,718.7,1,16.5,2.1
2024-08-31T19:50:00-05:00,2024-08-31 19:50:00,13,13,3.9,2.9,5.4,46.1,280,0,0,0,3.3,688.1,1011.6,54,0,0,16.6,38,1,718.6,1,16.6,2.2
2024-08-31T19:45:00-05:00,2024-08-31 19:45:00,13,13,3.6,6.1,7.2,46.1,143,0,0,0,3.3,688.1,1011.6,53,0,0,16.8,38,1,718.6,1,16.8,2.4
2024-08-31T19:40:00-05:00,2024-08-31 19:40:00,13.1,13.1,3.5,4.7,7.2,46.1,256,0,0,0,3.3,688.1,1011.5,52,0,0,16.9,37,1,718.5,1,16.9,2.1
2024-08-31T19:35:00-05:00,2024-08-31 19:35:00,13.1,13.1,3.2,4.3,9.4,46.1,168,0,0,0,3.3,688.1,1011.4,51,0,0,17,37,1,718.4,1,17,2.2
2024-08-31T19:30:00-05:00,2024-08-31 19:30:00,13.2,13.2,3,4.7,9.4,46.1,203,0,0,0,3.3,688.1,1011.5,50,0,0,17,37,1,718.5,1,17,2.2
2024-08-31T19:25:00-05:00,2024-08-31 19:25:00,13.2,13.2,3,6.8,13,46.1,260,0,0,0,3.3,688.1,1011.4,50,0,0,17.1,37,1,718.4,1,17.1,2.3
2024-08-31T19:20:00-05:00,2024-08-31 19:20:00,13.1,13.1,3.2,4.3,5.4,46.1,305,0,0,0,3.3,688.1,1011.4,51,0,0,17.2,38,1,718.4,1,17.2,2.8
2024-08-31T19:15:00-05:00,2024-08-31 19:15:00,13.2,13.2,3.3,3.2,3.6,46.1,273,0,0,0,3.3,688.1,1011.4,51,0,0,17.3,38,1,718.4,1,17.3,2.8
2024-08-31T19:10:00-05:00,2024-08-31 19:10:00,13.3,13.3,3.4,2.2,3.6,46.1,333,0,0,0,3.3,688.1,1011.3,51,0,0,17.4,38,1,718.3,1,17.4,2.9
2024-08-31T19:05:00-05:00,2024-08-31 19:05:00,13.5,13.5,3.3,2.9,3.6,46.1,201,0,0,0,3.3,688.1,1011.3,50,0,0,17.5,38,1,718.3,1,17.5,3
2024-08-31T19:00:00-05:00,2024-08-31 19:00:00,13.7,13.7,3.8,4,5.4,46.1,234,0,0,0,3.3,688.1,1011.2,51,0,0,17.6,38,1,718.2,1,17.6,3.1
2024-08-31T18:55:00-05:00,2024-08-31 18:55:00,13.6,13.6,3.4,7.2,13,46.1,277,0,0,0,3.3,688.1,1011,50,0,0,17.7,38,1,718,1,17.7,3.2
2024-08-31T18:50:00-05:00,2024-08-31 18:50:00,13.7,13.7,4,2.9,5.4,46.1,131,0,0,0,3.3,688.1,1011.1,52,0,0,17.8,39,1,718.1,1,17.8,3.6
2024-08-31T18:45:00-05:00,2024-08-31 18:45:00,13.8,13.8,4.1,2.5,3.6,46.1,253,0,0,0,3.3,688.1,1010.9,52,0,0,18,39,1,717.9,1,18,3.8
2024-08-31T18:40:00-05:00,2024-08-31 18:40:00,14,14,4.3,2.2,3.6,46.1,224,0,0,0,3.3,688.1,1011,52,0,0,18,39,1,718,1,18,3.8
2024-08-31T18:35:00-05:00,2024-08-31 18:35:00,14.1,14.1,4.1,7.2,11.2,46.1,254,0,0,0,3.3,688.1,1010.8,51,0,0.1,18.1,40,1,717.8,1,18.1,4.3
2024-08-31T18:30:00-05:00,2024-08-31 18:30:00,14.1,14.1,3.8,21.6,25.6,46.1,62,0,0,0,3.3,688.1,1010.9,50,0,0.3,18.4,40,1,717.9,1,18.4,4.6
2024-08-31T18:25:00-05:00,2024-08-31 18:25:00,14.2,14.2,4.5,2.9,3.6,46.1,196,0,0,0,3.3,688.1,1010.6,52,0,0.9,18.6,41,1,717.6,1,18.6,5.1
2024-08-31T18:20:00-05:00,2024-08-31 18:20:00,14.4,14.4,4.7,2.9,3.6,46.1,264,0,0,0,3.3,688.1,1010.8,52,0,2.1,18.8,42,1,717.8,1,18.8,5.6
2024-08-31T18:15:00-05:00,2024-08-31 18:15:00,14.2,14.2,4.2,4.7,9.4,46.1,86,0,0,0,3.3,688.1,1010.8,51,0,3.9,18.9,44,1,717.8,1,18.9,6.4
2024-08-31T18:10:00-05:00,2024-08-31 18:10:00,13,13,4.9,2.9,5.4,46.1,240,0,0,0,3.3,688.1,1010.8,58,0,6.4,19,47,1,717.8,1,19,7.4
2024-08-31T18:05:00-05:00,2024-08-31 18:05:00,11.8,11.8,10.2,0,0,46.1,247,0,0,0,3.3,688.1,1010.8,90,0,9.1,19.1,49,1,717.8,1,19.1,8.2
2024-08-31T18:00:00-05:00,2024-08-31 18:00:00,11.5,11.5,10.1,0.7,1.8,46.1,242,0,0,0,3.3,688.1,1011,91,0,12.5,19.3,49,1,718,1,19.3,8.3
2024-08-31T17:55:00-05:00,2024-08-31 17:55:00,11.3,11.3,10.2,0,0,46.1,242,0,0,0,3.3,688.1,1011,93,0,15.2,19.4,50,1,718,1,19.4,8.7
2024-08-31T17:50:00-05:00,2024-08-31 17:50:00,11.7,11.7,10.5,2.2,3.6,46.1,247,0,0,0,3.3,688.1,1010.8,92,0,16.2,19.6,49,1,717.8,1,19.6,8.6
2024-08-31T17:45:00-05:00,2024-08-31 17:45:00,11.8,11.8,10.5,0,0,46.1,238,0,0,0,3.3,688.1,1010.9,92,0,19.1,19.8,49,1,717.9,1,19.8,8.8
2024-08-31T17:40:00-05:00,2024-08-31 17:40:00,12.1,12.1,10.5,0,0,46.1,239,0,0,0,3.3,688.1,1010.8,90,0,29.6,19.9,49,1,717.8,1,19.9,8.8
2024-08-31T17:35:00-05:00,2024-08-31 17:35:00,12.4,12.4,10.6,0.4,1.8,46.1,204,0,0,0,3.3,688.1,1011,89,0,29.7,20.1,48,1,718,1,19.4,8.8
2024-08-31T17:30:00-05:00,2024-08-31 17:30:00,12.9,12.9,10.8,2.5,3.6,46.1,275,0,0,0,3.3,688.1,1010.8,87,0,36.1,20.3,48,1,717.8,1,19.6,8.9
2024-08-31T17:25:00-05:00,2024-08-31 17:25:00,13.3,13.3,11,1.1,1.8,46.1,252,0,0,0,3.3,688.1,1010.8,86,0,44,20.4,47,1,717.8,1,19.7,8.7
2024-08-31T17:20:00-05:00,2024-08-31 17:20:00,13.8,13.8,11.1,5.4,5.4,46.1,243,0,0,0,3.3,688.1,1010.8,84,0,41.3,20.5,47,1,717.8,1,19.8,8.8
2024-08-31T17:16:00-05:00,2024-08-31 17:16:00,14.8,14.8,11.4,7.2,9.4,46.1,233,0,0,0,3.3,688.1,1010.6,80,0,65.2,20.5,46,1,717.6,1,19.8,8.5
2024-08-31T17:10:00-05:00,2024-08-31 17:10:00,15.2,15.2,10.8,2.2,3.6,46.1,275,0,0,0,3.3,688.1,1010.6,75,0,80.8,20.5,46,1,717.6,1,19.8,8.5
2024-08-31T17:05:00-05:00,2024-08-31 17:05:00,15.6,15.6,11,7.9,11.2,46.1,250,0,0,0,3.3,688.1,1010.5,74,0,90.3,20.6,46,1,717.5,1,19.9,8.6
2024-08-31T17:00:00-05:00,2024-08-31 17:00:00,16.2,16.2,10.7,8.3,11.2,46.1,240,0,0,0,3.3,688.1,1010.4,70,1,103.7,20.7,45,1,717.4,1,20,8.3
2024-08-31T16:55:00-05:00,2024-08-31 16:55:00,16.1,16.1,10.6,2.9,3.6,46.1,252,0,0,0,3.3,688.1,1010.3,70,1,120.3,20.7,46,1,717.3,1,20.1,8.7
2024-08-31T16:50:00-05:00,2024-08-31 16:50:00,16.4,16.4,11.1,7.6,11.2,46.1,243,0,0,0,3.3,688.1,1010.4,71,1,128.6,20.8,46,1,717.4,1,20.1,8.7
2024-08-31T16:45:00-05:00,2024-08-31 16:45:00,16.2,16.2,11.2,2.9,3.6,46.1,246,0,0,0,3.3,688.1,1010.3,72,1,139.7,20.8,46,1,717.3,1,20.1,8.7
2024-08-31T16:40:00-05:00,2024-08-31 16:40:00,16.7,16.7,11.6,7.6,9.4,46.1,246,0,0,0,3.3,688.1,1010.4,72,1,172.7,20.8,46,1,717.4,1,20.1,8.7
2024-08-31T16:35:00-05:00,2024-08-31 16:35:00,16.4,16.4,10.5,9.4,11.2,46.1,272,0,0,0,3.3,688.1,1010.3,68,1,193.3,20.8,45,1,717.3,1,20.1,8.4
2024-08-31T16:30:00-05:00,2024-08-31 16:30:00,16.7,16.7,11,8.3,11.2,46.1,243,0,0,0,3.3,688.1,1010,69,2,214.2,20.9,45,1,717,1,20.2,8.5
2024-08-31T16:25:00-05:00,2024-08-31 16:25:00,17.3,17.3,11.3,8.6,11.2,46.1,243,0,0,0,3.3,688.1,1010.1,68,2,243.5,21,45,1,717.1,1,20.3,8.6
2024-08-31T16:20:00-05:00,2024-08-31 16:20:00,17.1,17.1,11.4,4.7,7.2,46.1,241,0,0,0,3.3,688.1,1010.3,69,2,266.1,21,46,1,717.3,1,20.3,8.9
2024-08-31T16:15:00-05:00,2024-08-31 16:15:00,18,18,12,3.6,5.4,46.1,247,0,0,0,3.3,688.1,1010,68,2,285,21,46,1,717,1,20.3,8.9
2024-08-31T16:10:00-05:00,2024-08-31 16:10:00,18.1,18.1,11.9,5.4,7.2,46.1,273,0,0,0,3.3,688.1,1010,67,2,302.7,21,45,1,717,1,20.3,8.6
2024-08-31T16:05:00-05:00,2024-08-31 16:05:00,16.6,16.6,11.3,5.4,7.2,46.1,218,0,0,0,3.3,688.1,1010.1,71,3,321.8,20.9,45,1,717.1,1,20.2,8.5
2024-08-31T16:00:00-05:00,2024-08-31 16:00:00,17.8,17.8,11.8,9.4,11.2,46.1,246,0,0,0,3.3,688.1,1010.1,68,3,337,21,44,1,717.1,1,20.3,8.3
2024-08-31T15:55:00-05:00,2024-08-31 15:55:00,17.7,17.7,11.5,4.7,7.2,46.1,221,0,0,0,3.3,688.1,1010.4,67,3,356.9,21,43,1,717.4,1,20.3,7.9
2024-08-31T15:50:00-05:00,2024-08-31 15:50:00,17.3,17.3,10.2,6.5,9.4,46.1,252,0,0,0,3.3,688.1,1010.3,63,3,370.3,21,42,1,717.3,1,20.3,7.6
2024-08-31T15:45:00-05:00,2024-08-31 15:45:00,17,17,10.8,9.4,11.2,46.1,265,0,0,0,3.3,688.1,1010.3,67,3,398.3,21.1,42,1,717.3,1,20.4,7.7
2024-08-31T15:40:00-05:00,2024-08-31 15:40:00,16.9,16.9,10.3,13.3,14.8,46.1,255,0,0,0,3.3,688.1,1010.3,65,4,414.8,21.1,40,1,717.3,1,20.3,7
2024-08-31T15:35:00-05:00,2024-08-31 15:35:00,16.9,16.9,8.8,9.7,14.8,46.1,262,0,0,0,3.3,688.1,1010.4,59,4,430.3,21.2,40,1,717.4,1,20.4,7.1
2024-08-31T15:30:00-05:00,2024-08-31 15:30:00,17.3,17.3,9.2,11.9,13,46.1,258,0,0,0,3.3,688.1,1010.4,59,3,409.4,21.2,40,1,717.4,1,20.4,7.1
2024-08-31T15:25:00-05:00,2024-08-31 15:25:00,17.2,17.2,10.1,11.9,14.8,46.1,256,0,0,0,3.3,688.1,1010.4,63,4,430.8,21.3,41,1,717.4,1,20.6,7.5
2024-08-31T15:20:00-05:00,2024-08-31 15:20:00,16.4,16.4,9.3,9,14.8,46.1,288,0,0,0,3.3,688.1,1010.5,63,3,399.2,21.2,41,1,717.5,1,20.4,7.4
2024-08-31T15:15:00-05:00,2024-08-31 15:15:00,17.2,17.2,9.4,9.4,11.2,46.1,249,0,0,0,3.3,688.1,1010.4,60,4,497.9,21.2,41,1,717.4,1,20.4,7.4
2024-08-31T15:10:00-05:00,2024-08-31 15:10:00,17.5,17.5,10.8,10.1,13,46.1,274,0,0,0,3.3,688.1,1010.6,65,4,509,21.2,41,1,717.6,1,20.4,7.4
2024-08-31T15:05:00-05:00,2024-08-31 15:05:00,17.3,17.3,10.4,9.7,13,46.1,242,0,0,0,3.3,688.1,1010.4,64,5,519.8,21.2,41,1,717.4,1,20.4,7.4
2024-08-31T15:00:00-05:00,2024-08-31 15:00:00,16.8,16.8,10.2,12.2,14.8,46.1,264,0,0,0,3.3,688.1,1010.5,65,1,170,21.2,40,1,717.5,1,20.4,7.1
2024-08-31T14:55:00-05:00,2024-08-31 14:55:00,17.3,17.3,9.4,6.1,11.2,46.1,240,0,0,0,3.3,688.1,1010.5,60,5,555.7,21.2,39,1,717.5,1,20.4,6.7
2024-08-31T14:50:00-05:00,2024-08-31 14:50:00,16.7,16.7,9.2,9.4,13,46.1,255,0,0,0,3.3,688.1,1010.6,61,5,575.8,21.2,39,1,717.6,1,20.4,6.7
2024-08-31T14:45:00-05:00,2024-08-31 14:45:00,17,17,8.4,10.8,13,46.1,247,0,0,0,3.3,688.1,1010.7,57,5,584.8,21.1,39,1,717.7,1,20.3,6.6
2024-08-31T14:40:00-05:00,2024-08-31 14:40:00,17.3,17.3,8.7,19.1,25.6,46.1,233,0,0,0,3.3,688.1,1010.7,57,5,604.3,21.1,39,1,717.7,1,20.3,6.6
2024-08-31T14:35:00-05:00,2024-08-31 14:35:00,16.9,16.9,8.6,15.5,18.4,46.1,259,0,0,0,3.3,688.1,1010.7,58,4,492.2,21,39,1,717.7,1,20.2,6.5
2024-08-31T14:30:00-05:00,2024-08-31 14:30:00,16.6,16.6,9.1,13,16.6,46.1,263,0,0,0,3.3,688.1,1010.6,61,6,636.5,21,39,1,717.6,1,20.2,6.5
2024-08-31T14:25:00-05:00,2024-08-31 14:25:00,16.8,16.8,8.5,7.2,14.8,46.1,249,0,0,0,3.3,688.1,1010.7,58,6,653.2,20.9,38,1,717.7,1,20,6.1
2024-08-31T14:20:00-05:00,2024-08-31 14:20:00,17.1,17.1,9.3,11.2,14.8,46.1,273,0,0,0,3.3,688.1,1010.7,60,6,665.6,20.9,37,1,717.7,1,20,5.7
2024-08-31T14:15:00-05:00,2024-08-31 14:15:00,17,17,8.4,6.5,11.2,46.1,235,0,0,0,3.3,688.1,1010.9,57,6,679.3,20.9,37,1,717.9,1,20,5.7
2024-08-31T14:10:00-05:00,2024-08-31 14:10:00,16.6,16.6,8.6,11.2,13,46.1,256,0,0,0,3.3,688.1,1011,59,6,686.6,20.9,36,1,718,1,20,5.3
2024-08-31T14:05:00-05:00,2024-08-31 14:05:00,17.4,17.4,8.5,7.9,9.4,46.1,263,0,0,0,3.3,688.1,1010.8,56,6,698.9,20.8,35,1,717.8,1,19.8,4.8
2024-08-31T14:00:00-05:00,2024-08-31 14:00:00,17,17,6.2,11.2,14.8,46.1,273,0,0,0,3.3,688.1,1010.9,49,6,707.5,20.9,34,1,717.9,1,19.9,4.4
2024-08-31T13:55:00-05:00,2024-08-31 13:55:00,17.1,17.1,6.9,11.2,13,46.1,277,0,0,0,3.3,688.1,1011,51,7,722.6,20.8,34,1,718,1,19.8,4.3
2024-08-31T13:50:00-05:00,2024-08-31 13:50:00,17.1,17.1,5.4,16.9,20.2,46.1,274,0,0,0,3.3,688.1,1011,46,7,723.3,20.8,34,1,718,1,19.8,4.3
2024-08-31T13:45:00-05:00,2024-08-31 13:45:00,17.4,17.4,4.7,9.4,11.2,46.1,271,0,0,0,3.3,688.1,1011,43,7,736.5,20.8,34,1,718,1,19.8,4.3
2024-08-31T13:40:00-05:00,2024-08-31 13:40:00,18.1,18.1,6.3,12.2,16.6,46.1,214,0,0,0,3.3,688.1,1011.1,46,7,745.5,20.7,34,1,718.1,1,19.7,4.3
2024-08-31T13:35:00-05:00,2024-08-31 13:35:00,17.4,17.4,6,6.1,9.4,46.1,255,0,0,0,3.3,688.1,1011.1,47,7,753.4,20.5,34,1,718.1,1,19.5,4.1
2024-08-31T13:30:00-05:00,2024-08-31 13:30:00,17.5,17.5,6.1,14,20.2,46.1,242,0,0,0,3.3,688.1,1011.2,47,7,767.9,20.5,34,1,718.2,1,19.5,4.1
2024-08-31T13:25:00-05:00,2024-08-31 13:25:00,17.5,17.5,5.4,8.6,11.2,46.1,164,0,0,0,3.3,688.1,1011.2,45,7,773.6,20.4,34,1,718.2,1,19.4,4
2024-08-31T13:20:00-05:00,2024-08-31 13:20:00,17.5,17.5,6.1,18.4,25.6,46.1,259,0,0,0,3.3,688.1,1011.2,47,7,781,20.3,35,1,718.2,1,19.3,4.3
2024-08-31T13:15:00-05:00,2024-08-31 13:15:00,17.3,17.3,6.2,12.6,16.6,46.1,253,0,0,0,3.3,688.1,1011.3,48,7,793.6,20.2,35,1,718.3,1,19.2,4.3
2024-08-31T13:10:00-05:00,2024-08-31 13:10:00,17.3,17.3,6.8,15.1,20.2,46.1,240,0,0,0,3.3,688.1,1011.4,50,7,790.2,20.1,35,1,718.4,1,19.1,4.2
2024-08-31T13:05:00-05:00,2024-08-31 13:05:00,17.2,17.2,7,16.2,22,46.1,287,0,0,0,3.3,688.1,1011.4,51,7,804.2,20.1,35,1,718.4,1,19.1,4.2
2024-08-31T13:00:00-05:00,2024-08-31 13:00:00,17.2,17.2,6.4,7.9,9.4,46.1,200,0,0,0,3.3,688.1,1011.4,49,7,811.2,20,35,1,718.4,1,20,4.1
