"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Hourly Rain (mm/hr)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Total Rain (mm)","Relative Pressure (hPa)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°C)","Indoor Humidity (%)","Outdoor Battery","Absolute Pressure (hPa)","CO2 battery","Indoor Feels Like (°C)","Indoor Dew Point (°C)"
2024-10-26T01:45:00-05:00,2024-10-26 01:45:00,9.8,9.8,9.6,1.4,1.8,7.2,78,0,0,0,6.1,701.3,1012.6,99,0,0,14.9,66,1,717.4,1,14.9,8.6
2024-10-26T01:40:00-05:00,2024-10-26 01:40:00,10,10,9.8,0,0,7.2,248,0,0,0,6.1,701.3,1012.6,99,0,0,14.9,66,1,717.4,1,14.9,8.6
2024-10-26T01:35:00-05:00,2024-10-26 01:35:00,9.8,9.8,9.6,0,0,7.2,248,0,0,0,6.1,701.3,1012.7,99,0,0,14.8,66,1,717.5,1,14.8,8.5
2024-10-26T01:30:00-05:00,2024-10-26 01:30:00,9.9,9.9,9.7,1.4,1.8,7.2,196,0,0,0,6.1,701.3,1012.7,99,0,0,14.6,66,1,717.5,1,14.6,8.3
2024-10-26T01:25:00-05:00,2024-10-26 01:25:00,9.7,9.7,9.6,0,0,7.2,247,0,0,0,6.1,701.3,1012.7,99,0,0,14.9,66,1,717.5,1,14.9,8.6
2024-10-26T01:20:00-05:00,2024-10-26 01:20:00,9.6,9.6,9.5,1.4,1.8,7.2,330,0,0,0,6.1,701.3,1012.7,99,0,0,14.9,66,1,717.5,1,14.9,8.6
2024-10-26T01:15:00-05:00,2024-10-26 01:15:00,9.7,9.7,9.6,0,0,7.2,248,0,0,0,6.1,701.3,1012.8,99,0,0,15,66,1,717.6,1,15,8.7
2024-10-26T01:10:00-05:00,2024-10-26 01:10:00,9.9,9.9,9.7,0,0,7.2,251,0,0,0,6.1,701.3,1012.9,99,0,0,15,66,1,717.7,1,15,8.7
2024-10-26T01:05:00-05:00,2024-10-26 01:05:00,9.8,9.8,9.6,0,0,7.2,251,0,0,0,6.1,701.3,1012.8,99,0,0,14.8,67,1,717.6,1,14.8,8.7
2024-10-26T01:00:00-05:00,2024-10-26 01:00:00,9.8,9.8,9.6,0,0,7.2,259,0,0,0,6.1,701.3,1012.9,99,0,0,14.9,67,1,717.7,1,14.9,8.8
2024-10-26T00:55:00-05:00,2024-10-26 00:55:00,9.7,9.7,9.6,0.4,1.8,7.2,227,0,0,0,6.1,701.3,1013,99,0,0,15.1,66,1,717.8,1,15.1,8.8
2024-10-26T00:50:00-05:00,2024-10-26 00:50:00,9.8,9.8,9.6,0,0,7.2,239,0,0,0,6.1,701.3,1013.1,99,0,0,15.2,66,1,717.9,1,15.2,8.9
2024-10-26T00:45:00-05:00,2024-10-26 00:45:00,9.9,9.9,9.7,0,0,7.2,239,0,0,0,6.1,701.3,1013.3,99,0,0,15.2,67,1,718.1,1,15.2,9.1
2024-10-26T00:40:00-05:00,2024-10-26 00:40:00,9.9,9.9,9.7,0,0,7.2,239,0,0,0,6.1,701.3,1013.2,99,0,0,15.2,67,1,718,1,15.2,9.1
2024-10-26T00:35:00-05:00,2024-10-26 00:35:00,9.8,9.8,9.6,0,0,7.2,239,0,0,0,6.1,701.3,1013.3,99,0,0,15.1,67,1,718.1,1,15.1,9
2024-10-26T00:30:00-05:00,2024-10-26 00:30:00,9.7,9.7,9.6,0,0,7.2,239,0,0,0,6.1,701.3,1013.3,99,0,0,15,67,1,718.1,1,15,8.9
2024-10-26T00:25:00-05:00,2024-10-26 00:25:00,9.6,9.6,9.5,0,0,7.2,239,0,0,0,6.1,701.3,1013.3,99,0,0,14.9,68,1,718.1,1,14.9,9.1
2024-10-26T00:20:00-05:00,2024-10-26 00:20:00,9.6,9.6,9.5,0,0,7.2,238,0,0,0,6.1,701.3,1013.3,99,0,0,14.7,68,1,718.1,1,14.7,8.9
2024-10-26T00:15:00-05:00,2024-10-26 00:15:00,9.8,9.8,9.6,1.4,1.8,7.2,248,0,0,0,6.1,701.3,1013.3,99,0,0,14.6,68,1,718.1,1,14.6,8.8
2024-10-26T00:10:00-05:00,2024-10-26 00:10:00,9.9,9.9,9.7,0,0,7.2,254,0,0,0,6.1,701.3,1013.4,99,0,0,14.4,69,1,718.2,1,14.4,8.8
2024-10-25T07:00:00-05:00,2024-10-25 07:00:00,14.6,14.6,6.7,2.5,3.6,29.5,154,0,0,0,6.1,701.3,1014,59,0,51.2,14.3,52,1,717.1,1,14.3,4.6
2024-10-25T06:55:00-05:00,2024-10-25 06:55:00,15,15,6,12.6,18.4,29.5,83,0,0,0,6.1,701.3,1014.2,55,0,48.7,14.3,52,1,717.3,1,14.3,4.6
2024-10-25T06:50:00-05:00,2024-10-25 06:50:00,14.9,14.9,5.9,6.8,9.4,29.5,88,0,0,0,6.1,701.3,1014.1,55,0,46.5,14.2,52,1,717.2,1,14.2,4.5
2024-10-25T06:45:00-05:00,2024-10-25 06:45:00,14.6,14.6,6.2,7.2,11.2,29.5,274,0,0,0,6.1,701.3,1014.1,57,0,43.6,14.1,52,1,717.2,1,14.1,4.4
2024-10-25T06:40:00-05:00,2024-10-25 06:40:00,14.4,14.4,6.2,5.4,9.4,29.5,217,0,0,0,6.1,701.3,1013.9,58,0,39.6,14.1,53,1,717,1,14.1,4.7
2024-10-25T06:35:00-05:00,2024-10-25 06:35:00,14.2,14.2,6.1,6.5,9.4,29.5,286,0,0,0,6.1,701.3,1014,58,0,35.4,14,53,1,717.1,1,14,4.6
2024-10-25T06:30:00-05:00,2024-10-25 06:30:00,14.1,14.1,6.2,3.2,3.6,29.5,260,0,0,0,6.1,701.3,1014,59,0,30.6,13.9,53,1,717.1,1,13.9,4.4
2024-10-25T06:25:00-05:00,2024-10-25 06:25:00,13.9,13.9,6.3,4.7,7.2,29.5,252,0,0,0,6.1,701.3,1013.8,60,0,25.8,13.9,53,1,716.9,1,13.9,4.4
2024-10-25T06:20:00-05:00,2024-10-25 06:20:00,14,14,6.4,4,5.4,29.5,250,0,0,0,6.1,701.3,1013.8,60,0,20.3,13.8,53,1,716.9,1,13.8,4.4
2024-10-25T06:15:00-05:00,2024-10-25 06:15:00,13.9,13.9,6.5,5.8,7.2,29.5,259,0,0,0,6.1,701.3,1013.8,61,0,15.2,13.8,53,1,716.9,1,13.8,4.4
2024-10-25T06:10:00-05:00,2024-10-25 06:10:00,13.9,13.9,6.3,8.6,13,29.5,252,0,0,0,6.1,701.3,1013.6,60,0,10.3,13.9,53,1,716.7,1,13.9,4.4
2024-10-25T06:05:00-05:00,2024-10-25 06:05:00,13.9,13.9,6.3,2.9,3.6,29.5,264,0,0,0,6.1,701.3,1013.9,60,0,6.3,13.9,53,1,717,1,13.9,4.4
2024-10-25T06:00:00-05:00,2024-10-25 06:00:00,13.9,13.9,6,1.1,3.6,29.5,289,0,0,0,6.1,701.3,1013.8,59,0,3.4,13.9,53,1,716.9,1,13.9,4.4
2024-10-25T05:55:00-05:00,2024-10-25 05:55:00,13.9,13.9,6,1.1,1.8,29.5,285,0,0,0,6.1,701.3,1013.8,59,0,1.8,13.8,54,1,716.9,1,13.8,4.6
2024-10-25T05:50:00-05:00,2024-10-25 05:50:00,13.7,13.7,6.1,15.1,18.4,29.5,69,0,0,0,6.1,701.3,1013.6,60,0,0.9,13.8,54,1,716.7,1,13.8,4.6
2024-10-25T05:45:00-05:00,2024-10-25 05:45:00,14,14,6.4,0,0,29.5,240,0,0,0,6.1,701.3,1013.9,60,0,0.3,13.8,54,1,717,1,13.8,4.6
2024-10-25T05:40:00-05:00,2024-10-25 05:40:00,14,14,6.1,2.9,3.6,22,147,0,0,0,6.1,701.3,1013.6,59,0,0.1,13.8,54,1,716.7,1,13.8,4.6
2024-10-25T05:35:00-05:00,2024-10-25 05:35:00,13.5,13.5,6.1,6.8,11.2,18.4,199,0,0,0,6.1,701.3,1013.5,61,0,0,13.7,54,1,716.6,1,13.7,4.6
2024-10-25T05:30:00-05:00,2024-10-25 05:30:00,13.6,13.6,6.5,0,0,18.4,217,0,0,0,6.1,701.3,1013.3,62,0,0,13.7,55,1,716.4,1,13.7,4.8
2024-10-25T05:25:00-05:00,2024-10-25 05:25:00,13.6,13.6,6.5,2.9,7.2,18.4,129,0,0,0,6.1,701.3,1013.6,62,0,0,13.7,55,1,716.7,1,13.7,4.8
2024-10-25T05:20:00-05:00,2024-10-25 05:20:00,13.5,13.5,6.4,3.6,7.2,18.4,29,0,0,0,6.1,701.3,1013.5,62,0,0,13.7,55,1,716.6,1,13.7,4.8
2024-10-25T05:15:00-05:00,2024-10-25 05:15:00,13,13,6.3,2.2,3.6,18.4,88,0,0,0,6.1,701.3,1013.4,64,0,0,13.6,55,1,716.5,1,13.6,4.7
2024-10-25T05:10:00-05:00,2024-10-25 05:10:00,13.2,13.2,6.6,1.8,1.8,18.4,240,0,0,0,6.1,701.3,1013.5,64,0,0,13.6,56,1,716.6,1,13.6,5
2024-10-25T05:05:00-05:00,2024-10-25 05:05:00,13.2,13.2,6.6,2.5,3.6,18.4,288,0,0,0,6.1,701.3,1013.5,64,0,0,13.5,57,1,716.6,1,13.5,5.2
2024-10-25T05:04:00-05:00,2024-10-25 05:04:00,13.1,13.1,6.5,5.4,7.2,18.4,80,0,0,0,6.1,701.3,1013.5,64,0,0,13.5,57,1,716.6,1,13.5,5.2
2024-10-25T01:45:00-05:00,2024-10-25 01:45:00,10.5,10.5,8.4,6.8,7.2,23.8,255,0,0,0,6.1,701.3,1014,87,0,0,14.8,56,1,716.9,1,14.8,6.1
2024-10-25T01:40:00-05:00,2024-10-25 01:40:00,10.8,10.8,8.4,8.6,11.2,23.8,267,0,0,0,6.1,701.3,1014.1,85,0,0,14.9,55,1,717,1,14.9,5.9
2024-10-25T01:35:00-05:00,2024-10-25 01:35:00,11.3,11.3,8.7,9.4,11.2,23.8,286,0,0,0,6.1,701.3,1014,84,0,0,15,54,1,716.9,1,15,5.8
2024-10-25T01:30:00-05:00,2024-10-25 01:30:00,13,13,9.3,12.6,16.6,23.8,350,0,0,0,6.1,701.3,1014.1,78,0,0,15,52,1,717,1,15,5.2
2024-10-25T01:25:00-05:00,2024-10-25 01:25:00,14.1,14.1,6.9,4.7,7.2,23.8,206,0,0,0,6.1,701.3,1014.1,62,0,0,15,51,1,717,1,15,4.9
2024-10-25T01:20:00-05:00,2024-10-25 01:20:00,14.1,14.1,6.5,6.5,9.4,23.8,302,0,0,0,6.1,701.3,1014.2,60,0,0,15,51,1,717.1,1,15,4.9
2024-10-25T01:15:00-05:00,2024-10-25 01:15:00,14.1,14.1,6.7,4,7.2,23.8,263,0,0,0,6.1,701.3,1014,61,0,0,15,51,1,716.9,1,15,4.9
2024-10-25T01:10:00-05:00,2024-10-25 01:10:00,14,14,6.4,4.7,7.2,23.8,292,0,0,0,6.1,701.3,1014.2,60,0,0,14.9,51,1,717.1,1,14.9,4.8
2024-10-25T01:05:00-05:00,2024-10-25 01:05:00,14.1,14.1,6.7,2.9,3.6,22,246,0,0,0,6.1,701.3,1014.3,61,0,0,15,51,1,717.2,1,15,4.9
2024-10-25T01:00:00-05:00,2024-10-25 01:00:00,14.3,14.3,6.4,3.6,3.6,22,272,0,0,0,6.1,701.3,1014.4,59,0,0,15,50,1,717.3,1,15,4.7
2024-10-25T00:55:00-05:00,2024-10-25 00:55:00,14.3,14.3,6.4,2.9,5.4,20.2,252,0,0,0,6.1,701.3,1014.5,59,0,0,15.1,50,1,717.4,1,15.1,4.8
2024-10-25T00:50:00-05:00,2024-10-25 00:50:00,14.4,14.4,6.2,6.1,9.4,20.2,311,0,0,0,6.1,701.3,1014.7,58,0,0,15.1,50,1,717.6,1,15.1,4.8
2024-10-25T00:45:00-05:00,2024-10-25 00:45:00,14.5,14.5,6.6,3.2,3.6,20.2,224,0,0,0,6.1,701.3,1014.7,59,0,0,15.1,50,1,717.6,1,15.1,4.8
2024-10-25T00:40:00-05:00,2024-10-25 00:40:00,14.3,14.3,6.6,3.2,3.6,20.2,217,0,0,0,6.1,701.3,1014.5,60,0,0,15.2,50,1,717.4,1,15.2,4.9
2024-10-25T00:35:00-05:00,2024-10-25 00:35:00,14.3,14.3,6.6,1.4,1.8,20.2,251,0,0,0,6.1,701.3,1014.6,60,0,0,15.2,50,1,717.5,1,15.2,4.9
2024-10-25T00:30:00-05:00,2024-10-25 00:30:00,14.2,14.2,6.6,1.8,1.8,20.2,85,0,0,0,6.1,701.3,1015,60,0,0,15.2,51,1,717.9,1,15.2,5.2
2024-10-25T00:25:00-05:00,2024-10-25 00:25:00,14.1,14.1,6.5,3.6,5.4,20.2,102,0,0,0,6.1,701.3,1014.6,60,0,0,15.3,51,1,717.5,1,15.3,5.2
2024-10-25T00:20:00-05:00,2024-10-25 00:20:00,14.2,14.2,6.8,1.4,1.8,20.2,239,0,0,0,6.1,701.3,1015,61,0,0,15.2,51,1,717.9,1,15.2,5.2
2024-10-25T00:15:00-05:00,2024-10-25 00:15:00,14.1,14.1,6.7,15.5,18.4,20.2,65,0,0,0,6.1,701.3,1014.8,61,0,0,15.2,51,1,717.7,1,15.2,5.2
2024-10-25T00:10:00-05:00,2024-10-25 00:10:00,14.2,14.2,7,2.2,3.6,7.2,23,0,0,0,6.1,701.3,1015.1,62,0,0,15.2,51,1,718,1,15.2,5.2
2024-10-25T00:07:00-05:00,2024-10-25 00:07:00,14.2,14.2,7,2.9,3.6,5.4,284,0,0,0,6.1,701.3,1015,62,0,0,15.3,51,1,717.9,1,15.3,5.2
2024-10-24T22:40:00-05:00,2024-10-24 22:40:00,14.2,14.2,7.3,4.7,7.2,25.6,247,0,0,0,6.1,701.3,1015.1,63,0,0,15.7,51,1,718,1,15.7,5.6
2024-10-24T22:35:00-05:00,2024-10-24 22:35:00,14.3,14.3,7.1,1.4,1.8,25.6,240,0,0,0,6.1,701.3,1015,62,0,0,15.7,51,1,717.9,1,15.7,5.6
2024-10-24T22:30:00-05:00,2024-10-24 22:30:00,14.3,14.3,7.1,4.3,7.2,25.6,222,0,0,0,6.1,701.3,1015,62,0,0,15.7,51,1,717.9,1,15.7,5.6
2024-10-24T22:25:00-05:00,2024-10-24 22:25:00,14.3,14.3,7.1,1.4,3.6,25.6,240,0,0,0,6.1,701.3,1015,62,0,0,15.8,51,1,717.9,1,15.8,5.7
2024-10-24T22:20:00-05:00,2024-10-24 22:20:00,14.5,14.5,7.1,1.4,3.6,25.6,258,0,0,0,6.1,701.3,1015.2,61,0,0,15.9,51,1,718.1,1,15.9,5.8
2024-10-24T22:15:00-05:00,2024-10-24 22:15:00,14.4,14.4,7,2.2,3.6,25.6,60,0,0,0,6.1,701.3,1015.1,61,0,0,15.9,51,1,718,1,15.9,5.8
2024-10-24T22:10:00-05:00,2024-10-24 22:10:00,14.6,14.6,7.2,2.9,5.4,25.6,129,0,0,0,6.1,701.3,1015,61,0,0,16,51,1,717.9,1,16,5.9
2024-10-24T22:05:00-05:00,2024-10-24 22:05:00,14.6,14.6,7.2,1.4,1.8,25.6,75,0,0,0,6.1,701.3,1015,61,0,0,16,51,1,717.9,1,16,5.9
