"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Hourly Rain (mm/hr)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Total Rain (mm)","Relative Pressure (hPa)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°C)","Indoor Humidity (%)","Outdoor Battery","Absolute Pressure (hPa)","CO2 battery","Indoor Feels Like (°C)","Indoor Dew Point (°C)"
2024-02-29T20:20:00-05:00,2024-02-29 20:20:00,12.4,12.4,12.2,0.4,1.8,13,208,0,1,75,154.2,439.7,1012.7,99,0,0,16,78,1,734.4,1,16,12.2
2024-02-29T20:15:00-05:00,2024-02-29 20:15:00,12.4,12.4,12.2,0,0,13,216,0,1,75,154.2,439.7,1012.7,99,0,0,16,78,1,734.4,1,16,12.2
2024-02-29T20:10:00-05:00,2024-02-29 20:10:00,12.5,12.5,12.3,0,0,13,216,0,1,75,154.2,439.7,1012.7,99,0,0,16,78,1,734.4,1,16,12.2
2024-02-29T20:05:00-05:00,2024-02-29 20:05:00,12.5,12.5,12.3,0,0,13,212,0,1,75,154.2,439.7,1012.7,99,0,0,16,78,1,734.4,1,16,12.2
2024-02-29T20:00:00-05:00,2024-02-29 20:00:00,12.4,12.4,12.2,0,0,13,210,0,1,75,154.2,439.7,1012.6,99,0,0,16,78,1,734.3,1,16,12.2
2024-02-29T19:55:00-05:00,2024-02-29 19:55:00,12.5,12.5,12.3,0,0,13,202,0,1,75,154.2,439.7,1012.4,99,0,0,16,78,1,734.1,1,16,12.2
2024-02-29T19:50:00-05:00,2024-02-29 19:50:00,12.5,12.5,12.3,0.4,1.8,13,228,0,1,75,154.2,439.7,1012.4,99,0,0,16.1,78,1,734.1,1,16.1,12.3
2024-02-29T19:45:00-05:00,2024-02-29 19:45:00,12.5,12.5,12.3,0,0,13,222,0,1,75,154.2,439.7,1012.1,99,0,0,16,78,1,733.8,1,16,12.2
2024-02-29T19:40:00-05:00,2024-02-29 19:40:00,12.5,12.5,12.3,0,0,13,222,0,1,75,154.2,439.7,1012.3,99,0,0,16.1,78,1,734,1,16.1,12.3
2024-02-29T19:35:00-05:00,2024-02-29 19:35:00,12.5,12.5,12.3,0,0,13,222,0,1,75,154.2,439.7,1012.2,99,0,0,16.1,78,1,733.9,1,16.1,12.3
2024-02-29T19:30:00-05:00,2024-02-29 19:30:00,12.4,12.4,12.2,0,0,13,222,0,1,75,154.2,439.7,1012.1,99,0,0,16.2,77,1,733.8,1,16.2,12.2
2024-02-29T19:25:00-05:00,2024-02-29 19:25:00,12.5,12.5,12.3,0,0,13,222,0,1,75,154.2,439.7,1012,99,0,0,16.2,77,1,733.7,1,16.2,12.2
2024-02-29T19:20:00-05:00,2024-02-29 19:20:00,12.5,12.5,12.3,0,0,13,222,0,1,75,154.2,439.7,1011.9,99,0,0,16.2,77,1,733.6,1,16.2,12.2
2024-02-29T19:15:00-05:00,2024-02-29 19:15:00,12.5,12.5,12.3,0,0,13,222,0,1,75,154.2,439.7,1012,99,0,0,16.2,77,1,733.7,1,16.2,12.2
2024-02-29T19:10:00-05:00,2024-02-29 19:10:00,12.5,12.5,12.3,0,0,13,222,0,1,75,154.2,439.7,1011.9,99,0,0,16.3,77,1,733.6,1,16.3,12.2
2024-02-29T19:05:00-05:00,2024-02-29 19:05:00,12.5,12.5,12.3,0,0,13,222,0,1,75,154.2,439.7,1011.9,99,0,0,16.3,77,1,733.6,1,16.3,12.2
2024-02-29T19:00:00-05:00,2024-02-29 19:00:00,12.5,12.5,12.3,0,0,13,222,0,1,75,154.2,439.7,1012.1,99,0,0,16.3,77,1,733.8,1,16.3,12.2
2024-02-29T18:55:00-05:00,2024-02-29 18:55:00,12.5,12.5,12.3,0,0,13,222,0,1,75,154.2,439.7,1012,99,0,0,16.3,77,1,733.7,1,16.3,12.2
2024-02-29T18:50:00-05:00,2024-02-29 18:50:00,12.6,12.6,12.5,0,0,13,223,0,1,75,154.2,439.7,1011.8,99,0,0,16.4,77,1,733.5,1,16.4,12.3
2024-02-29T18:45:00-05:00,2024-02-29 18:45:00,12.5,12.5,12.3,0,0,13,222,0,1,75,154.2,439.7,1011.8,99,0,0,16.4,77,1,733.5,1,16.4,12.3
2024-02-29T18:40:00-05:00,2024-02-29 18:40:00,12.4,12.4,12.2,0,0,13,205,0,1,75,154.2,439.7,1011.9,99,0,0.1,16.4,77,1,733.6,1,16.4,12.3
2024-02-29T18:35:00-05:00,2024-02-29 18:35:00,12.4,12.4,12.2,0,0,13,204,0,1,75,154.2,439.7,1011.7,99,0,0.4,16.4,77,1,733.4,1,16.4,12.3
2024-02-29T18:30:00-05:00,2024-02-29 18:30:00,12.5,12.5,12.3,0.4,1.8,13,210,0,1,75,154.2,439.7,1011.7,99,0,0.7,16.5,77,1,733.4,1,16.5,12.4
2024-02-29T18:25:00-05:00,2024-02-29 18:25:00,12.5,12.5,12.3,0,0,13,206,0,1,75,154.2,439.7,1011.7,99,0,1.4,16.5,77,1,733.4,1,16.5,12.4
2024-02-29T18:20:00-05:00,2024-02-29 18:20:00,12.5,12.5,12.3,0,0,13,220,0,1,75,154.2,439.7,1011.6,99,0,2,16.5,77,1,733.3,1,16.5,12.4
2024-02-29T18:15:00-05:00,2024-02-29 18:15:00,12.6,12.6,12.5,0.4,1.8,13,205,0,1,75,154.2,439.7,1011.4,99,0,2.3,16.6,76,1,733.1,1,16.6,12.3
2024-02-29T18:10:00-05:00,2024-02-29 18:10:00,12.7,12.7,12.6,1.1,1.8,13,212,0,1,75,154.2,439.7,1011.5,99,0,3.5,16.7,76,1,733.2,1,16.7,12.4
2024-02-29T18:05:00-05:00,2024-02-29 18:05:00,12.7,12.7,12.6,0,0,13,206,0,1,75,154.2,439.7,1011.4,99,0,5.3,16.7,76,1,733.1,1,16.7,12.4
2024-02-29T18:00:00-05:00,2024-02-29 18:00:00,12.7,12.7,12.6,0,0,13,207,0,1,75,154.2,439.7,1011.3,99,0,4.8,16.8,76,1,733,1,16.8,12.5
2024-02-29T17:55:00-05:00,2024-02-29 17:55:00,12.8,12.8,12.6,1.8,1.8,13,220,0,1,75,154.2,439.7,1011.3,99,0,5.8,16.8,76,1,733,1,16.8,12.5
2024-02-29T17:50:00-05:00,2024-02-29 17:50:00,13,13,12.8,0,0,13,222,0,1,75,154.2,439.7,1011.3,99,0,7.2,16.9,76,1,733,1,16.9,12.6
2024-02-29T17:45:00-05:00,2024-02-29 17:45:00,13,13,12.8,0,0,13,219,0,1,75,154.2,439.7,1011.2,99,0,7.5,17,76,1,732.9,1,17,12.7
2024-02-29T17:40:00-05:00,2024-02-29 17:40:00,12.9,12.9,12.7,0,0,13,202,0,1,75,154.2,439.7,1011.1,99,0,9.2,17,76,1,732.8,1,17,12.7
2024-02-29T17:35:00-05:00,2024-02-29 17:35:00,12.9,12.9,12.7,0,0,13,201,0,1,75,154.2,439.7,1011.1,99,0,9.9,17.1,75,1,732.8,1,17.1,12.7
2024-02-29T17:30:00-05:00,2024-02-29 17:30:00,12.8,12.8,12.6,0,0,13,201,0,1,75,154.2,439.7,1011.2,99,0,10.7,17.1,75,1,732.9,1,17.1,12.7
2024-02-29T17:25:00-05:00,2024-02-29 17:25:00,12.8,12.8,12.6,0,0,13,216,0,1,75,154.2,439.7,1011.1,99,0,15.2,17.1,75,1,732.8,1,17.1,12.7
2024-02-29T17:20:00-05:00,2024-02-29 17:20:00,12.8,12.8,12.6,0,0,13,216,0,1,75,154.2,439.7,1011.1,99,0,16.4,17.2,75,1,732.8,1,17.2,12.7
2024-02-29T17:15:00-05:00,2024-02-29 17:15:00,12.8,12.8,12.6,0,0,13,216,0,1,75,154.2,439.7,1011.2,99,0,17.1,17.3,75,1,732.9,1,17.3,12.8
2024-02-29T17:10:00-05:00,2024-02-29 17:10:00,12.7,12.7,12.6,0,0,13,216,0,1,75,154.2,439.7,1011.1,99,0,18.4,17.3,75,1,732.8,1,17.3,12.8
2024-02-29T17:05:00-05:00,2024-02-29 17:05:00,13,13,12.8,0.4,1.8,13,208,0,1,75,154.2,439.7,1010.9,99,0,19.7,17.4,74,1,732.6,1,17.4,12.7
2024-02-29T17:00:00-05:00,2024-02-29 17:00:00,12.9,12.9,12.7,0.7,1.8,13,224,0,1,75,154.2,439.7,1011,99,0,22.6,17.5,74,1,732.7,1,17.5,12.8
2024-02-29T16:55:00-05:00,2024-02-29 16:55:00,12.8,12.8,12.6,1.4,1.8,13,229,0,1,75,154.2,439.7,1011.1,99,0,26.7,17.5,74,1,732.8,1,17.5,12.8
2024-02-29T16:50:00-05:00,2024-02-29 16:50:00,12.8,12.8,12.6,3.6,5.4,13,259,0,1,75,154.2,439.7,1011.1,99,0,32.3,17.6,74,1,732.8,1,17.6,12.9
2024-02-29T16:45:00-05:00,2024-02-29 16:45:00,12.8,12.8,12.6,0,0,13,213,0,1,75,154.2,439.7,1011,99,0,31.8,17.6,74,1,732.7,1,17.6,12.9
2024-02-29T16:40:00-05:00,2024-02-29 16:40:00,13,13,12.8,4,5.4,13,228,0,1,75,154.2,439.7,1011,99,0,59.2,17.7,74,1,732.7,1,17.7,13
2024-02-29T16:35:00-05:00,2024-02-29 16:35:00,12.8,12.8,12.6,3.2,3.6,13,272,0,1,75,154.2,439.7,1011.2,99,0,61.8,17.7,75,1,732.9,1,17.7,13.2
2024-02-29T16:30:00-05:00,2024-02-29 16:30:00,12.8,12.8,12.6,1.4,3.6,13,250,0,1,75,154.2,439.7,1011.2,99,0,75.8,17.8,75,1,732.9,1,17.8,13.3
2024-02-29T16:25:00-05:00,2024-02-29 16:25:00,12.7,12.7,12.6,0,0,13,217,0,1,75,154.2,439.7,1011.1,99,0,70.1,17.8,74,1,732.8,1,17.8,13.1
2024-02-29T16:20:00-05:00,2024-02-29 16:20:00,12.5,12.5,12.3,4.3,7.2,13,219,0,1,75,154.2,439.7,1011.2,99,0,59.3,17.9,73,1,732.9,1,17.9,13
2024-02-29T16:15:00-05:00,2024-02-29 16:15:00,12.7,12.7,12.6,4.7,5.4,13,224,1.8,1,75,154.2,439.7,1011.1,99,0,74.5,18,72,1,732.8,1,18,12.9
2024-02-29T16:10:00-05:00,2024-02-29 16:10:00,12.9,12.9,12.7,2.2,3.6,13,219,1.8,1,75,154.2,439.7,1011,99,0,86.2,18.2,72,1,732.7,1,18.2,13.1
2024-02-29T16:05:00-05:00,2024-02-29 16:05:00,13,13,12.8,2.9,3.6,13,224,0,0.7,74.7,153.9,439.4,1011,99,1,114,18.3,72,1,732.7,1,18.3,13.2
2024-02-29T16:00:00-05:00,2024-02-29 16:00:00,13,13,12.8,5,7.2,13,239,0,0.7,74.7,153.9,439.4,1011.2,99,1,109.1,18.4,71,1,732.9,1,18.4,13.1
2024-02-29T15:55:00-05:00,2024-02-29 15:55:00,13.2,13.2,12.9,4,5.4,13,248,0,0.7,74.7,153.9,439.4,1011,98,0,85.3,18.6,71,1,732.7,1,18.6,13.2
2024-02-29T15:50:00-05:00,2024-02-29 15:50:00,13.1,13.1,13,2.5,3.6,13,232,0,0.7,74.7,153.9,439.4,1011.1,99,0,94.1,18.7,71,1,732.8,1,18.7,13.3
2024-02-29T15:45:00-05:00,2024-02-29 15:45:00,13.1,13.1,12.8,9,11.2,13,217,0,0.7,74.7,153.9,439.4,1011.2,98,1,108.2,18.9,71,1,732.9,1,18.9,13.5
2024-02-29T15:40:00-05:00,2024-02-29 15:40:00,13.2,13.2,12.8,4.3,5.4,13,258,0,0.7,74.7,153.9,439.4,1011,97,1,135,19,70,1,732.7,1,19,13.4
2024-02-29T15:35:00-05:00,2024-02-29 15:35:00,13.3,13.3,13,1.4,1.8,13,210,0,0.7,74.7,153.9,439.4,1011.1,98,1,142.6,19.1,70,1,732.8,1,19.1,13.5
2024-02-29T15:30:00-05:00,2024-02-29 15:30:00,13.6,13.6,13,6.5,7.2,13,222,0,0.7,74.7,153.9,439.4,1011,96,1,165.9,19.2,70,1,732.7,1,19.2,13.6
2024-02-29T15:25:00-05:00,2024-02-29 15:25:00,13.9,13.9,13.1,7.2,9.4,13,227,0,0.7,74.7,153.9,439.4,1011.1,95,1,190.4,19.3,69,1,732.8,1,19.3,13.4
2024-02-29T15:20:00-05:00,2024-02-29 15:20:00,13.8,13.8,13.2,4,5.4,13,222,0,0.7,74.7,153.9,439.4,1011.2,96,1,189.1,19.3,69,1,732.9,1,19.3,13.4
2024-02-29T15:15:00-05:00,2024-02-29 15:15:00,14,14,13.5,2.5,3.6,13,227,0,0.7,74.7,153.9,439.4,1011.2,97,1,170.9,19.4,69,1,732.9,1,19.4,13.6
2024-02-29T15:10:00-05:00,2024-02-29 15:10:00,14.1,14.1,13.3,4.7,5.4,13,220,0,0.7,74.7,153.9,439.4,1011.2,95,1,138.2,19.5,68,1,732.9,1,19.5,13.4
2024-02-29T15:05:00-05:00,2024-02-29 15:05:00,14.5,14.5,13.5,7.2,11.2,13,171,0,0.7,74.7,153.9,439.4,1011.4,94,2,215.2,19.5,68,1,733.1,1,19.5,13.4
2024-02-29T15:00:00-05:00,2024-02-29 15:00:00,14.3,14.3,13.3,5,5.4,13,223,0,0.7,74.7,153.9,439.4,1011.1,94,3,324.1,19.4,69,1,732.8,1,19.4,13.6
2024-02-29T14:55:00-05:00,2024-02-29 14:55:00,14.3,14.3,13.6,2.2,3.6,13,221,0,0.7,74.7,153.9,439.4,1011.4,96,2,300.2,19.4,69,1,733.1,1,19.4,13.6
2024-02-29T14:50:00-05:00,2024-02-29 14:50:00,14.4,14.4,13.6,4,5.4,13,190,0,0.7,74.7,153.9,439.4,1011.5,95,2,275.6,19.3,69,1,733.2,1,19.3,13.4
2024-02-29T14:45:00-05:00,2024-02-29 14:45:00,14.3,14.3,13.3,6.1,7.2,13,230,0,0.7,74.7,153.9,439.4,1011.4,94,2,223.7,19.3,69,1,733.1,1,19.3,13.4
2024-02-29T14:40:00-05:00,2024-02-29 14:40:00,14.4,14.4,13.4,2.9,3.6,13,203,0,0.7,74.7,153.9,439.4,1011.4,94,2,238.5,19.3,69,1,733.1,1,19.3,13.4
2024-02-29T14:35:00-05:00,2024-02-29 14:35:00,14.2,14.2,13.4,5,7.2,13,216,0,0.7,74.7,153.9,439.4,1011.6,95,2,256.9,19.3,69,1,733.3,1,19.3,13.4
2024-02-29T14:30:00-05:00,2024-02-29 14:30:00,14.3,14.3,13.5,4.3,5.4,13,208,0,0.7,74.7,153.9,439.4,1011.6,95,2,237.8,19.2,69,1,733.3,1,19.2,13.4
2024-02-29T14:25:00-05:00,2024-02-29 14:25:00,14.3,14.3,13.6,2.2,3.6,13,228,0,0.7,74.7,153.9,439.4,1011.6,96,2,238.9,19.1,69,1,733.3,1,19.1,13.3
2024-02-29T14:20:00-05:00,2024-02-29 14:20:00,14.3,14.3,13.3,4,5.4,13,231,0,0.7,74.7,153.9,439.4,1011.6,94,2,242.8,19,69,1,733.3,1,19,13.2
2024-02-29T14:15:00-05:00,2024-02-29 14:15:00,14.2,14.2,13.6,4.7,5.4,13,175,0,0.7,74.7,153.9,439.4,1011.6,96,2,245.8,19,69,1,733.3,1,19,13.2
2024-02-29T14:10:00-05:00,2024-02-29 14:10:00,14.4,14.4,13.9,2.2,3.6,13,229,0,0.7,74.7,153.9,439.4,1011.8,97,2,223.4,18.9,70,1,733.5,1,18.9,13.3
2024-02-29T14:05:00-05:00,2024-02-29 14:05:00,14.2,14.2,13.8,0,0,13,183,0,0.7,74.7,153.9,439.4,1011.7,97,2,229.1,18.9,70,1,733.4,1,18.9,13.3
2024-02-29T14:00:00-05:00,2024-02-29 14:00:00,14.2,14.2,13.6,2.9,3.6,13,221,1.2,0.7,74.7,153.9,439.4,1012,96,2,231.7,18.9,69,1,733.7,1,18.9,13.1
2024-02-29T13:55:00-05:00,2024-02-29 13:55:00,14.4,14.4,13.8,2.5,3.6,13,227,1.2,0.7,74.7,153.9,439.4,1012,96,2,211.3,18.9,69,1,733.7,1,18.9,13.1
2024-02-29T13:50:00-05:00,2024-02-29 13:50:00,14.4,14.4,13.8,2.9,3.6,13,235,1.2,0.7,74.7,153.9,439.4,1012,96,2,235.7,18.9,69,1,733.7,1,18.9,13.1
2024-02-29T13:45:00-05:00,2024-02-29 13:45:00,14.3,14.3,13.8,1.8,1.8,13,228,0,0.5,74.5,153.7,439.2,1012.2,97,2,223.6,19,69,1,733.9,1,19,13.2
2024-02-29T13:40:00-05:00,2024-02-29 13:40:00,14.4,14.4,13.8,2.2,3.6,13,197,0,0.5,74.5,153.7,439.2,1012.2,96,2,213.1,19.1,69,1,733.9,1,19.1,13.3
2024-02-29T13:35:00-05:00,2024-02-29 13:35:00,14.8,14.8,14,3.2,3.6,13,189,0,0.5,74.5,153.7,439.2,1012.2,95,2,205.7,19.2,68,1,733.9,1,19.2,13.2
2024-02-29T13:30:00-05:00,2024-02-29 13:30:00,14.7,14.7,13.9,0.7,1.8,13,205,0,0.5,74.5,153.7,439.2,1012.3,95,1,186.8,19.3,68,1,734,1,19.3,13.2
2024-02-29T13:25:00-05:00,2024-02-29 13:25:00,14.4,14.4,13.6,1.4,1.8,13,222,0,0.5,74.5,153.7,439.2,1012.5,95,1,195.4,19.4,68,1,734.2,1,19.4,13.3
2024-02-29T13:20:00-05:00,2024-02-29 13:20:00,14.6,14.6,14,1.1,1.8,13,215,0,0.5,74.5,153.7,439.2,1012.5,96,2,210.3,19.6,67,1,734.2,1,19.6,13.3
2024-02-29T13:15:00-05:00,2024-02-29 13:15:00,14.8,14.8,13.7,6.1,7.2,13,210,0,0.5,74.5,153.7,439.2,1012.7,93,2,261.6,19.7,67,1,734.4,1,19.7,13.4
2024-02-29T13:10:00-05:00,2024-02-29 13:10:00,14.8,14.8,13.5,5,5.4,13,198,0,0.5,74.5,153.7,439.2,1012.6,92,3,310,19.8,67,1,734.3,1,19.8,13.4
2024-02-29T13:05:00-05:00,2024-02-29 13:05:00,14.8,14.8,13.5,1.1,1.8,13,219,0,0.5,74.5,153.7,439.2,1012.8,92,3,346.8,19.9,67,1,734.5,1,19.9,13.6
2024-02-29T13:00:00-05:00,2024-02-29 13:00:00,15.1,15.1,13.8,4.7,5.4,11.2,204,0,0.5,74.5,153.7,439.2,1012.8,92,3,344.3,19.9,67,1,734.5,1,19.9,13.6
2024-02-29T12:56:00-05:00,2024-02-29 12:56:00,15.1,15.1,14.2,4.3,7.2,11.2,195,0,0.5,74.5,153.7,439.2,1012.8,94,7,737.1,19.8,68,1,734.5,1,19.8,13.7
